$jpy
                fcst        lower      upper         CI
[104,]  5.864196e-07 -0.004839100 0.004840273 0.004839686
[105,]  1.325841e-07 -0.004839554 0.004839819 0.004839686
[106,]  7.772290e-07 -0.004838909 0.004840464 0.004839686
[107,] -2.740492e-07 -0.004839960 0.004839412 0.004839686
[108,]  9.783329e-07 -0.004838708 0.004840665 0.004839686
[109,] -2.143168e-07 -0.004839901 0.004839472 0.004839686
[110,]  1.221540e-07 -0.004839564 0.004839809 0.004839686
[111,] -2.737709e-08 -0.004839714 0.004839659 0.004839686
[112,]  3.046524e-07 -0.004839382 0.004839991 0.004839686
[113,]  2.133127e-07 -0.004839473 0.004839900 0.004839686
[114,]  5.337200e-07 -0.004839153 0.004840220 0.004839686
[115,]  6.857665e-07 -0.004839001 0.004840372 0.004839686
[116,]  5.931158e-07 -0.004839093 0.004840280 0.004839686
[117,]  3.892479e-07 -0.004839297 0.004840076 0.004839686
[118,]  4.740011e-07 -0.004839212 0.004840160 0.004839686
[119,]  5.613247e-07 -0.004839125 0.004840248 0.004839686
[120,]  3.225982e-07 -0.004839364 0.004840009 0.004839686
[121,]  6.502905e-07 -0.004839036 0.004840337 0.004839686
[122,]  4.964116e-07 -0.004839190 0.004840183 0.004839686
[123,]  6.395341e-07 -0.004839047 0.004840326 0.004839686
[124,]  3.009235e-07 -0.004839386 0.004839987 0.004839686
[125,]  7.043059e-07 -0.004838982 0.004840391 0.004839686
[126,]  2.736999e-07 -0.004839413 0.004839960 0.004839686
[127,]  4.340830e-07 -0.004839252 0.004840121 0.004839686
[128,]  2.446848e-07 -0.004839442 0.004839931 0.004839686
[129,]  4.822652e-07 -0.004839204 0.004840169 0.004839686
[130,]  1.654093e-07 -0.004839521 0.004839852 0.004839686
[131,]  4.306121e-07 -0.004839256 0.004840117 0.004839686
[132,]  3.591570e-07 -0.004839327 0.004840046 0.004839686
[133,]  4.689297e-07 -0.004839218 0.004840155 0.004839686
[134,]  3.504218e-07 -0.004839336 0.004840037 0.004839686
[135,]  5.202737e-07 -0.004839166 0.004840207 0.004839686
[136,]  3.420088e-07 -0.004839344 0.004840028 0.004839686
[137,]  4.041164e-07 -0.004839282 0.004840091 0.004839686
[138,]  4.141257e-07 -0.004839272 0.004840101 0.004839686
[139,]  4.646377e-07 -0.004839222 0.004840151 0.004839686
[140,]  4.756741e-07 -0.004839211 0.004840162 0.004839686
[141,]  4.679977e-07 -0.004839218 0.004840154 0.004839686
[142,]  5.145648e-07 -0.004839172 0.004840201 0.004839686
[143,]  4.105791e-07 -0.004839276 0.004840097 0.004839686
[144,]  4.563554e-07 -0.004839230 0.004840143 0.004839686
[145,]  3.965034e-07 -0.004839290 0.004840083 0.004839686
[146,]  4.674106e-07 -0.004839219 0.004840154 0.004839686
[147,]  3.699070e-07 -0.004839317 0.004840056 0.004839686
[148,]  4.562519e-07 -0.004839230 0.004840143 0.004839686
[149,]  3.795823e-07 -0.004839307 0.004840066 0.004839686
[150,]  4.385548e-07 -0.004839248 0.004840125 0.004839686
[151,]  3.802804e-07 -0.004839306 0.004840067 0.004839686
[152,]  4.553356e-07 -0.004839231 0.004840142 0.004839686
[153,]  3.740082e-07 -0.004839312 0.004840060 0.004839686
[154,]  4.299177e-07 -0.004839257 0.004840116 0.004839686
[155,]  3.804008e-07 -0.004839306 0.004840067 0.004839686
[156,]  4.349764e-07 -0.004839251 0.004840121 0.004839686
[157,]  3.931613e-07 -0.004839293 0.004840080 0.004839686
[158,]  4.498492e-07 -0.004839237 0.004840136 0.004839686
[159,]  4.337840e-07 -0.004839253 0.004840120 0.004839686
[160,]  4.437152e-07 -0.004839243 0.004840130 0.004839686

$interest
                fcst       lower      upper         CI
  [1,] -4.725811e-03 -0.04817060 0.03871898 0.04344479
  [2,] -5.090681e-03 -0.06642030 0.05623893 0.06132962
  [3,]  6.536276e-04 -0.06070515 0.06201240 0.06135878
  [4,]  1.322129e-03 -0.06006707 0.06271133 0.06138920
  [5,] -4.622746e-03 -0.06601886 0.05677336 0.06139611
  [6,]  3.991236e-03 -0.05750053 0.06548300 0.06149177
  [7,]  6.618068e-03 -0.05496283 0.06819897 0.06158090
  [8,] -1.402496e-03 -0.06312832 0.06032333 0.06172583
  [9,] -6.115146e-03 -0.06789099 0.05566070 0.06177585
 [10,]  1.967217e-03 -0.05983748 0.06377191 0.06180470
 [11,]  1.258594e-05 -0.06182096 0.06184613 0.06183355
 [12,] -1.111304e-03 -0.06296192 0.06073931 0.06185061
 [13,] -7.501817e-04 -0.06265712 0.06115676 0.06190694
 [14,] -1.742099e-03 -0.06367700 0.06019280 0.06193490
 [15,]  2.415941e-03 -0.05959248 0.06442436 0.06200842
 [16,] -1.890997e-03 -0.06393638 0.06015438 0.06204538
 [17,]  2.622962e-03 -0.05953635 0.06478228 0.06215931
 [18,]  3.784088e-04 -0.06191588 0.06267270 0.06229429
 [19,] -5.010591e-03 -0.06734484 0.05732366 0.06233425
 [20,]  4.294864e-03 -0.05805582 0.06664555 0.06235068
 [21,] -2.309267e-03 -0.06472463 0.06010609 0.06241536
 [22,] -8.009872e-05 -0.06253775 0.06237755 0.06245765
 [23,] -2.858949e-04 -0.06277835 0.06220656 0.06249245
 [24,]  4.696991e-04 -0.06210322 0.06304262 0.06257292
 [25,]  4.083409e-03 -0.05857437 0.06674119 0.06265778
 [26,] -4.376904e-03 -0.06706780 0.05831399 0.06269090
 [27,]  3.008333e-03 -0.05970805 0.06572472 0.06271639
 [28,]  1.828554e-04 -0.06258111 0.06294682 0.06276396
 [29,] -1.170875e-03 -0.06400839 0.06166664 0.06283751
 [30,] -1.263625e-04 -0.06296507 0.06271234 0.06283870
 [31,] -1.492676e-04 -0.06299352 0.06269498 0.06284425
 [32,]  9.340857e-04 -0.06191115 0.06377932 0.06284524
 [33,] -6.588679e-04 -0.06350546 0.06218773 0.06284660
 [34,]  8.187422e-04 -0.06203114 0.06366863 0.06284989
 [35,] -7.905906e-04 -0.06364449 0.06206331 0.06285390
 [36,] -6.114983e-04 -0.06346743 0.06224443 0.06285593
 [37,]  2.450255e-04 -0.06261343 0.06310348 0.06285846
 [38,]  1.986981e-04 -0.06266251 0.06305991 0.06286121
 [39,]  4.669273e-04 -0.06239464 0.06332850 0.06286157
 [40,] -1.142496e-03 -0.06400442 0.06171942 0.06286192
 [41,] -1.773899e-05 -0.06288149 0.06284601 0.06286375
 [42,]  6.731854e-04 -0.06219389 0.06354026 0.06286708
 [43,] -7.482118e-04 -0.06361921 0.06212279 0.06287100
 [44,]  5.082728e-04 -0.06236721 0.06338376 0.06287548
 [45,] -3.635967e-05 -0.06291528 0.06284256 0.06287892
 [46,]  2.196735e-04 -0.06266164 0.06310099 0.06288131
 [47,] -1.468035e-04 -0.06302972 0.06273611 0.06288291
 [48,] -1.052271e-05 -0.06289418 0.06287314 0.06288366
 [49,]  3.832188e-05 -0.06284621 0.06292286 0.06288454
 [50,]  8.477127e-05 -0.06280045 0.06296999 0.06288522
 [51,]  2.175939e-05 -0.06286456 0.06290808 0.06288632
 [52,]  3.819638e-04 -0.06250650 0.06327042 0.06288846
 [53,] -5.420681e-04 -0.06343137 0.06234723 0.06288930
 [54,]  2.593037e-04 -0.06263017 0.06314878 0.06288947
 [55,] -5.697714e-05 -0.06294661 0.06283266 0.06288964
 [56,]  2.127311e-05 -0.06286869 0.06291124 0.06288997
 [57,] -5.263575e-05 -0.06294278 0.06283751 0.06289015
 [58,]  8.033204e-05 -0.06280988 0.06297054 0.06289021
 [59,] -9.214483e-05 -0.06298254 0.06279825 0.06289039
 [60,] -4.233522e-05 -0.06293287 0.06284820 0.06289054
 [61,] -5.902874e-05 -0.06294968 0.06283163 0.06289066
 [62,]  8.767621e-06 -0.06288196 0.06289949 0.06289072
 [63,] -7.229874e-05 -0.06296318 0.06281859 0.06289088
 [64,]  9.874436e-05 -0.06279217 0.06298966 0.06289092
 [65,] -1.941631e-05 -0.06291042 0.06287159 0.06289100
 [66,]  1.052830e-04 -0.06278578 0.06299634 0.06289106
 [67,] -1.976184e-04 -0.06308872 0.06269349 0.06289110
 [68,]  7.831700e-05 -0.06281283 0.06296946 0.06289114
 [69,]  5.251101e-05 -0.06283871 0.06294373 0.06289122
 [70,] -3.198158e-05 -0.06292322 0.06285926 0.06289124
 [71,]  5.108324e-05 -0.06284020 0.06294237 0.06289129
 [72,] -3.236707e-05 -0.06292371 0.06285897 0.06289134
 [73,]  5.969150e-05 -0.06283170 0.06295108 0.06289139
 [74,] -6.934104e-05 -0.06296079 0.06282211 0.06289145
 [75,]  6.783703e-06 -0.06288467 0.06289824 0.06289146
 [76,]  1.955842e-05 -0.06287191 0.06291103 0.06289147
 [77,]  1.960551e-05 -0.06287188 0.06291109 0.06289148
 [78,] -4.507302e-05 -0.06293656 0.06284641 0.06289149
 [79,]  3.916615e-05 -0.06285234 0.06293067 0.06289150
 [80,] -5.830221e-05 -0.06294982 0.06283321 0.06289152
 [81,]  2.140848e-05 -0.06287011 0.06291293 0.06289152
 [82,] -2.671656e-05 -0.06291824 0.06286481 0.06289153
 [83,]  4.811468e-05 -0.06284342 0.06293965 0.06289153
 [84,] -4.159481e-05 -0.06293314 0.06284995 0.06289154
 [85,]  2.482384e-05 -0.06286672 0.06291637 0.06289154
 [86,] -4.545099e-05 -0.06293700 0.06284610 0.06289155
 [87,]  1.861685e-05 -0.06287294 0.06291017 0.06289155
 [88,] -1.618820e-05 -0.06290775 0.06287537 0.06289156
 [89,]  3.458544e-05 -0.06285698 0.06292615 0.06289156
 [90,] -7.826852e-06 -0.06289939 0.06288374 0.06289156
 [91,]  1.491452e-05 -0.06287665 0.06290648 0.06289156
 [92,] -2.173282e-05 -0.06291330 0.06286983 0.06289157
 [93,]  2.040328e-05 -0.06287117 0.06291197 0.06289157
 [94,] -3.096168e-05 -0.06292253 0.06286061 0.06289157
 [95,]  2.236321e-05 -0.06286921 0.06291394 0.06289157
 [96,] -1.165252e-05 -0.06290323 0.06287992 0.06289157
 [97,]  7.918402e-06 -0.06288366 0.06289949 0.06289157
 [98,] -7.432114e-06 -0.06289901 0.06288414 0.06289158
 [99,] -6.023909e-06 -0.06289760 0.06288555 0.06289158
[100,]  3.265583e-06 -0.06288831 0.06289484 0.06289158
[101,] -5.728507e-06 -0.06289731 0.06288585 0.06289158
[102,] -1.330624e-06 -0.06289291 0.06289025 0.06289158
[103,]  1.148661e-06 -0.06289043 0.06289273 0.06289158
[104,] -4.629313e-06 -0.06289621 0.06288695 0.06289158
[105,] -8.430694e-06 -0.06290001 0.06288315 0.06289158
[106,]  4.541509e-06 -0.06288704 0.06289612 0.06289158
[107,] -2.427238e-06 -0.06289401 0.06288915 0.06289158
[108,]  2.413217e-06 -0.06288917 0.06289399 0.06289158
[109,] -2.168608e-06 -0.06289375 0.06288941 0.06289158
[110,]  5.837895e-06 -0.06288574 0.06289742 0.06289158
[111,] -9.824346e-06 -0.06290140 0.06288176 0.06289158
[112,]  4.310136e-06 -0.06288727 0.06289589 0.06289158
[113,] -6.603883e-06 -0.06289818 0.06288498 0.06289158
[114,]  4.643835e-06 -0.06288694 0.06289622 0.06289158
[115,] -2.647153e-06 -0.06289423 0.06288893 0.06289158
[116,]  4.409449e-06 -0.06288717 0.06289599 0.06289158
[117,] -3.967719e-06 -0.06289555 0.06288761 0.06289158
[118,] -6.784016e-07 -0.06289226 0.06289090 0.06289158
[119,] -5.228792e-06 -0.06289681 0.06288635 0.06289158
[120,]  1.847119e-06 -0.06288973 0.06289343 0.06289158
[121,] -5.701936e-06 -0.06289728 0.06288588 0.06289158
[122,]  1.951505e-06 -0.06288963 0.06289353 0.06289158
[123,] -4.114100e-06 -0.06289569 0.06288747 0.06289158
[124,]  4.290691e-07 -0.06289115 0.06289201 0.06289158
[125,] -2.812321e-06 -0.06289439 0.06288877 0.06289158
[126,] -1.029496e-06 -0.06289261 0.06289055 0.06289158
[127,] -2.646493e-07 -0.06289184 0.06289132 0.06289158
[128,] -1.289162e-06 -0.06289287 0.06289029 0.06289158
[129,] -1.252027e-06 -0.06289283 0.06289033 0.06289158
[130,] -1.525205e-06 -0.06289311 0.06289005 0.06289158
[131,] -1.567675e-06 -0.06289315 0.06289001 0.06289158
[132,] -1.324517e-06 -0.06289290 0.06289026 0.06289158
[133,]  3.181492e-07 -0.06289126 0.06289190 0.06289158
[134,] -6.000509e-07 -0.06289218 0.06289098 0.06289158
[135,] -6.330914e-07 -0.06289221 0.06289095 0.06289158
[136,] -1.392967e-06 -0.06289297 0.06289019 0.06289158
[137,] -9.313293e-07 -0.06289251 0.06289065 0.06289158
[138,] -2.522130e-06 -0.06289410 0.06288906 0.06289158
[139,] -3.325882e-07 -0.06289191 0.06289125 0.06289158
[140,] -1.724523e-06 -0.06289330 0.06288986 0.06289158
[141,] -4.489558e-07 -0.06289203 0.06289113 0.06289158
[142,] -1.660605e-06 -0.06289324 0.06288992 0.06289158
[143,] -9.191680e-07 -0.06289250 0.06289066 0.06289158
[144,] -1.862538e-06 -0.06289344 0.06288972 0.06289158
[145,] -1.170203e-06 -0.06289275 0.06289041 0.06289158
[146,] -1.475707e-06 -0.06289306 0.06289010 0.06289158
[147,] -9.324288e-07 -0.06289251 0.06289065 0.06289158
[148,] -1.691752e-06 -0.06289327 0.06288989 0.06289158
[149,] -9.171379e-07 -0.06289250 0.06289066 0.06289158
[150,] -1.420067e-06 -0.06289300 0.06289016 0.06289158
[151,] -9.502466e-07 -0.06289253 0.06289063 0.06289158
[152,] -1.044781e-06 -0.06289262 0.06289054 0.06289158
[153,] -1.028189e-06 -0.06289261 0.06289055 0.06289158
[154,] -9.695390e-07 -0.06289255 0.06289061 0.06289158
[155,] -1.330944e-06 -0.06289291 0.06289025 0.06289158
[156,] -1.168664e-06 -0.06289275 0.06289041 0.06289158
[157,] -1.334043e-06 -0.06289291 0.06289025 0.06289158
[158,] -1.011908e-06 -0.06289259 0.06289057 0.06289158
[159,] -1.174010e-06 -0.06289275 0.06289041 0.06289158
[160,] -9.231671e-07 -0.06289250 0.06289066 0.06289158

$inflation
                fcst       lower      upper         CI
  [1,] -8.656031e-03 -0.04276251 0.02545045 0.03410648
  [2,] -5.712468e-03 -0.04995003 0.03852509 0.04423756
  [3,] -3.175169e-03 -0.04775742 0.04140708 0.04458225
  [4,]  2.331379e-03 -0.04232861 0.04699137 0.04465999
  [5,] -4.992181e-04 -0.04516666 0.04416823 0.04466745
  [6,] -2.054568e-03 -0.04678201 0.04267287 0.04472744
  [7,]  4.984007e-03 -0.03978993 0.04975795 0.04477394
  [8,] -1.332706e-03 -0.04623136 0.04356595 0.04489866
  [9,] -1.822852e-03 -0.04675209 0.04310639 0.04492924
 [10,] -9.222414e-04 -0.04590961 0.04406513 0.04498737
 [11,]  2.969609e-03 -0.04203943 0.04797864 0.04500904
 [12,]  1.547612e-03 -0.04349534 0.04659056 0.04504295
 [13,] -6.694963e-03 -0.05177588 0.03838595 0.04508092
 [14,]  2.103711e-03 -0.04299519 0.04720261 0.04509890
 [15,]  5.761688e-04 -0.04462610 0.04577843 0.04520226
 [16,] -2.421871e-03 -0.04768921 0.04284547 0.04526734
 [17,]  3.158429e-03 -0.04214337 0.04846023 0.04530180
 [18,] -9.774835e-05 -0.04542292 0.04522743 0.04532517
 [19,] -5.243085e-03 -0.05068316 0.04019699 0.04544007
 [20,]  8.436433e-04 -0.04463268 0.04631997 0.04547632
 [21,]  1.899168e-03 -0.04362971 0.04742804 0.04552888
 [22,]  1.937833e-03 -0.04361251 0.04748817 0.04555034
 [23,] -9.076175e-05 -0.04574497 0.04556344 0.04565421
 [24,] -4.216605e-04 -0.04610137 0.04525805 0.04567971
 [25,]  5.434960e-04 -0.04519876 0.04628575 0.04574225
 [26,] -1.467804e-03 -0.04722195 0.04428634 0.04575414
 [27,]  1.893245e-03 -0.04389112 0.04767761 0.04578437
 [28,]  4.235230e-04 -0.04541531 0.04626236 0.04583884
 [29,] -1.545577e-03 -0.04741805 0.04432689 0.04587247
 [30,]  4.634583e-04 -0.04541256 0.04633948 0.04587602
 [31,] -6.554509e-04 -0.04653642 0.04522552 0.04588097
 [32,]  5.988154e-04 -0.04528350 0.04648113 0.04588232
 [33,] -6.104982e-04 -0.04649550 0.04527451 0.04588501
 [34,]  1.475315e-03 -0.04441140 0.04736203 0.04588672
 [35,] -3.853579e-04 -0.04627349 0.04550278 0.04588813
 [36,] -1.092628e-03 -0.04698311 0.04479786 0.04589048
 [37,]  3.754886e-04 -0.04552030 0.04627128 0.04589579
 [38,]  1.769983e-04 -0.04571993 0.04607393 0.04589693
 [39,] -2.566193e-04 -0.04615493 0.04564169 0.04589831
 [40,] -1.128800e-04 -0.04601150 0.04578574 0.04589862
 [41,] -3.139021e-05 -0.04593040 0.04586762 0.04589901
 [42,] -3.007037e-05 -0.04593165 0.04587151 0.04590158
 [43,] -7.076440e-04 -0.04661077 0.04519548 0.04590312
 [44,]  7.204134e-04 -0.04518479 0.04662561 0.04590520
 [45,] -1.462026e-04 -0.04605304 0.04576063 0.04590684
 [46,]  2.733882e-04 -0.04563429 0.04618107 0.04590768
 [47,] -6.169637e-05 -0.04597025 0.04584685 0.04590855
 [48,]  4.743258e-06 -0.04590545 0.04591494 0.04591019
 [49,] -7.236585e-05 -0.04598309 0.04583836 0.04591073
 [50,] -5.186192e-05 -0.04596410 0.04586037 0.04591224
 [51,] -3.722986e-05 -0.04594975 0.04587530 0.04591252
 [52,]  1.222743e-04 -0.04579102 0.04603557 0.04591329
 [53,] -1.394871e-04 -0.04605377 0.04577479 0.04591428
 [54,]  7.059240e-05 -0.04584386 0.04598505 0.04591445
 [55,]  3.988175e-05 -0.04587499 0.04595476 0.04591488
 [56,] -1.352679e-04 -0.04605029 0.04577976 0.04591502
 [57,]  2.416807e-04 -0.04567337 0.04615673 0.04591505
 [58,] -1.351734e-04 -0.04605030 0.04577995 0.04591513
 [59,] -9.132035e-05 -0.04600646 0.04582382 0.04591514
 [60,] -1.749247e-05 -0.04593273 0.04589774 0.04591524
 [61,]  1.282432e-04 -0.04578702 0.04604350 0.04591526
 [62,] -1.913776e-04 -0.04610666 0.04572391 0.04591528
 [63,]  9.018230e-05 -0.04582514 0.04600550 0.04591532
 [64,] -6.461077e-06 -0.04592183 0.04590890 0.04591537
 [65,] -4.421090e-05 -0.04595962 0.04587119 0.04591540
 [66,] -7.115527e-05 -0.04598662 0.04584431 0.04591547
 [67,]  8.861889e-05 -0.04582688 0.04600412 0.04591550
 [68,] -5.607097e-05 -0.04597161 0.04585947 0.04591554
 [69,] -5.746830e-06 -0.04592136 0.04590987 0.04591561
 [70,] -5.783568e-05 -0.04597349 0.04585782 0.04591566
 [71,]  2.234110e-05 -0.04589333 0.04593802 0.04591568
 [72,] -4.578440e-05 -0.04596148 0.04586991 0.04591570
 [73,]  1.092308e-04 -0.04580650 0.04602496 0.04591573
 [74,] -7.420183e-05 -0.04598994 0.04584153 0.04591573
 [75,] -4.107596e-05 -0.04595687 0.04587471 0.04591579
 [76,] -3.500698e-05 -0.04595081 0.04588080 0.04591581
 [77,] -4.704965e-06 -0.04592053 0.04591112 0.04591583
 [78,] -1.450100e-05 -0.04593033 0.04590133 0.04591583
 [79,]  1.327789e-05 -0.04590256 0.04592912 0.04591584
 [80,]  2.499523e-05 -0.04589086 0.04594085 0.04591585
 [81,] -4.426241e-05 -0.04596012 0.04587160 0.04591586
 [82,] -1.611206e-05 -0.04593197 0.04589975 0.04591586
 [83,] -1.090799e-06 -0.04591695 0.04591477 0.04591586
 [84,]  1.759499e-05 -0.04589827 0.04593346 0.04591587
 [85,] -3.875201e-05 -0.04595462 0.04587712 0.04591587
 [86,] -3.040077e-07 -0.04591617 0.04591556 0.04591587
 [87,] -1.858172e-05 -0.04593445 0.04589729 0.04591587
 [88,] -1.608783e-05 -0.04593196 0.04589979 0.04591587
 [89,] -2.593154e-05 -0.04594181 0.04588994 0.04591587
 [90,]  3.887523e-05 -0.04587700 0.04595475 0.04591588
 [91,] -3.341657e-05 -0.04594929 0.04588246 0.04591588
 [92,] -8.589165e-06 -0.04592447 0.04590729 0.04591588
 [93,] -1.764760e-05 -0.04593353 0.04589823 0.04591588
 [94,] -1.167570e-05 -0.04592756 0.04590421 0.04591588
 [95,] -2.350801e-05 -0.04593939 0.04589238 0.04591588
 [96,] -2.736047e-06 -0.04591862 0.04591315 0.04591589
 [97,] -1.269101e-05 -0.04592858 0.04590320 0.04591589
 [98,] -1.337999e-05 -0.04592927 0.04590251 0.04591589
 [99,] -1.462279e-05 -0.04593051 0.04590127 0.04591589
[100,]  1.993551e-06 -0.04591390 0.04591788 0.04591589
[101,] -2.597336e-05 -0.04594186 0.04588992 0.04591589
[102,] -1.009495e-05 -0.04592598 0.04590579 0.04591589
[103,] -6.542564e-06 -0.04592243 0.04590935 0.04591589
[104,] -1.441242e-05 -0.04593030 0.04590148 0.04591589
[105,] -1.115121e-05 -0.04592704 0.04590474 0.04591589
[106,] -7.618061e-06 -0.04592351 0.04590827 0.04591589
[107,] -2.891398e-06 -0.04591878 0.04591300 0.04591589
[108,] -2.017004e-05 -0.04593606 0.04589572 0.04591589
[109,] -4.976582e-06 -0.04592087 0.04591092 0.04591589
[110,] -1.087416e-05 -0.04592677 0.04590502 0.04591589
[111,] -1.174471e-05 -0.04592764 0.04590415 0.04591589
[112,] -1.434471e-05 -0.04593024 0.04590155 0.04591589
[113,] -6.248127e-06 -0.04592214 0.04590964 0.04591589
[114,] -1.611528e-05 -0.04593201 0.04589978 0.04591589
[115,] -9.480733e-06 -0.04592537 0.04590641 0.04591589
[116,] -1.125206e-05 -0.04592714 0.04590464 0.04591589
[117,] -6.061374e-06 -0.04592195 0.04590983 0.04591589
[118,] -1.649973e-05 -0.04593239 0.04589939 0.04591589
[119,] -8.839609e-06 -0.04592473 0.04590705 0.04591589
[120,] -1.335905e-05 -0.04592925 0.04590253 0.04591589
[121,] -1.324212e-05 -0.04592913 0.04590265 0.04591589
[122,] -1.183906e-05 -0.04592773 0.04590405 0.04591589
[123,] -9.233318e-06 -0.04592513 0.04590666 0.04591589
[124,] -1.130855e-05 -0.04592720 0.04590458 0.04591589
[125,] -1.083302e-05 -0.04592673 0.04590506 0.04591589
[126,] -1.079457e-05 -0.04592669 0.04590510 0.04591589
[127,] -1.090676e-05 -0.04592680 0.04590499 0.04591589
[128,] -1.266573e-05 -0.04592856 0.04590323 0.04591589
[129,] -9.866478e-06 -0.04592576 0.04590603 0.04591589
[130,] -9.987223e-06 -0.04592588 0.04590591 0.04591589
[131,] -1.266405e-05 -0.04592856 0.04590323 0.04591589
[132,] -1.023017e-05 -0.04592612 0.04590566 0.04591589
[133,] -1.128148e-05 -0.04592717 0.04590461 0.04591589
[134,] -1.025503e-05 -0.04592615 0.04590564 0.04591589
[135,] -1.198872e-05 -0.04592788 0.04590390 0.04591589
[136,] -9.379132e-06 -0.04592527 0.04590651 0.04591589
[137,] -1.223190e-05 -0.04592812 0.04590366 0.04591589
[138,] -1.134415e-05 -0.04592724 0.04590455 0.04591589
[139,] -1.164864e-05 -0.04592754 0.04590424 0.04591589
[140,] -1.059741e-05 -0.04592649 0.04590530 0.04591589
[141,] -1.182442e-05 -0.04592772 0.04590407 0.04591589
[142,] -1.014346e-05 -0.04592604 0.04590575 0.04591589
[143,] -1.138850e-05 -0.04592728 0.04590450 0.04591589
[144,] -1.102634e-05 -0.04592692 0.04590487 0.04591589
[145,] -1.169350e-05 -0.04592759 0.04590420 0.04591589
[146,] -1.073324e-05 -0.04592663 0.04590516 0.04591589
[147,] -1.150779e-05 -0.04592740 0.04590438 0.04591589
[148,] -1.114391e-05 -0.04592704 0.04590475 0.04591589
[149,] -1.095914e-05 -0.04592685 0.04590493 0.04591589
[150,] -1.102198e-05 -0.04592691 0.04590487 0.04591589
[151,] -1.113738e-05 -0.04592703 0.04590476 0.04591589
[152,] -1.091101e-05 -0.04592680 0.04590498 0.04591589
[153,] -1.100218e-05 -0.04592689 0.04590489 0.04591589
[154,] -1.127211e-05 -0.04592716 0.04590462 0.04591589
[155,] -1.107045e-05 -0.04592696 0.04590482 0.04591589
[156,] -1.111222e-05 -0.04592700 0.04590478 0.04591589
[157,] -1.110742e-05 -0.04592700 0.04590479 0.04591589
[158,] -1.133570e-05 -0.04592723 0.04590456 0.04591589
[159,] -1.087824e-05 -0.04592677 0.04590501 0.04591589
[160,] -1.127372e-05 -0.04592717 0.04590462 0.04591589
